SDSS_NAME,RA,DEC,Z,r_mag,Anomaly_Type
160742.62+575747.2,241.92760859890552,57.963131393022856,1.941514492034912,19.840296,Flat_BALs
161329.21+440905.3,243.37173559524769,44.15149531258152,2.045,20.237843,Flat_BALs
161645.01+130619.4,244.18754553121724,13.10539866130966,2.025,20.120602,Flat_BALs
161812.94+330155.9,244.5539462341035,33.03222189753994,2.034,18.24764,Flat_BALs
161859.47+452026.0,244.7478103352833,45.340560247867295,2.000999927520752,19.754864,Flat_BALs
163009.95+204638.2,247.54147492838857,20.777303756597263,2.284,20.299934,Flat_BALs
163017.93+214927.8,247.574742,21.824398,1.899688,18.736534,Flat_BALs
163236.18+473942.8,248.15075060185677,47.66191093831567,1.9810327291488647,20.23325,Flat_BALs
163239.37+220141.8,248.16407653873503,22.028279229198596,1.946,18.841055,Flat_BALs
164146.14+414226.6,250.44226411101056,41.70738964413614,2.2878406047821045,20.62112,Flat_BALs
164226.61+205955.2,250.6109070265383,20.998674920383262,1.887,18.77022,Flat_BALs
164232.74+363733.7,250.63643848836193,36.62605124978086,2.3388314247131348,20.281563,Flat_BALs
165909.18+434005.9,254.78826951576315,43.668325874450446,1.937204122543335,18.880077,Flat_BALs
170412.27+432237.3,256.0511605981491,43.37702783743,2.003772258758545,20.499254,Flat_BALs
171245.09+242016.8,258.1879076232196,24.338013154118617,2.165,19.562115,Flat_BALs
171458.27+415204.8,258.7428214566339,41.868008651130424,1.955,19.838749,Flat_BALs
171643.78+313049.8,259.1824552231399,31.513853374364675,2.1975913047790527,20.331568,Flat_BALs
174015.83+255457.1,265.065995,25.915871,2.222081,18.66799,Flat_BALs
210436.62-070738.3,316.152588,-7.127313,2.360358,19.422466,Flat_BALs
210524.49+000407.3,316.352058,0.068701,2.307394,16.664299,Flat_BALs
210835.70+043325.0,317.14877751305954,4.556968720661532,2.016968250274658,19.49058,Flat_BALs
211631.81-073427.7,319.132568,-7.57437,1.945858,19.85823,Flat_BALs
214740.44+282009.4,326.9185389238059,28.33594827441235,2.059163808822632,20.643345,Flat_BALs
215427.93+031938.3,328.6163852165845,3.3273058433161924,1.9207453727722168,19.131912,Flat_BALs
220308.55-010305.8,330.785651,-1.051628,1.989563,19.738558,Flat_BALs
220425.46+055053.9,331.10610990685086,5.848311922270234,1.89350163936615,20.566776,Flat_BALs
221159.30+092823.6,332.99710360034084,9.473240276701398,2.297,20.195534,Flat_BALs
221204.93+021646.0,333.0205788620447,2.2794562334123287,2.426,20.317698,Flat_BALs
221843.16+183245.7,334.6798487366295,18.546051742530196,1.982,20.166994,Flat_BALs
222815.82+232704.0,337.06595631516086,23.4511357289778,2.3813600540161133,19.363636,Flat_BALs
223054.03+271255.5,337.7251502998319,27.21542635645894,2.101,19.90336,Flat_BALs
223313.97+283450.3,338.3082445864047,28.58065685395298,2.418,19.351046,Flat_BALs
223316.27+251846.3,338.3178203708037,25.31287721068793,2.445,20.216873,Flat_BALs
223437.67+000326.5,338.65698142272316,0.0573732932583759,2.384,20.27519,Flat_BALs
223742.83+052813.8,339.428485686692,5.470504491738289,2.3155810832977295,19.610395,Flat_BALs
223842.67+302734.4,339.6778224239789,30.459576566755707,1.882,20.029316,Flat_BALs
224746.49+233837.1,341.94373575544074,23.643658218735457,2.34,20.06941,Flat_BALs
224847.29-004138.3,342.1970470092914,-0.6939930531886723,2.2036683559417725,20.761963,Flat_BALs
225133.88+004913.6,342.89120033548676,0.820469819631531,2.278,20.976334,Flat_BALs
225332.01+033523.6,343.3833864606829,3.58989733018641,1.9086555242538452,20.72907,Flat_BALs
225446.72+005411.5,343.6946849152623,0.9031991034182378,2.287,21.247805,Flat_BALs
230236.27-095658.6,345.651157,-9.949624,1.936183,20.05985,Flat_BALs
230717.60+283325.1,346.8233356159791,28.556974643386045,2.375462532043457,19.294474,Flat_BALs
230832.54+331037.9,347.13558578228697,33.177218726160135,1.9567924737930296,18.86016,Flat_BALs
230945.13+074429.8,347.4380719737744,7.741632983007117,2.268,20.660337,Flat_BALs
231005.85+200252.1,347.5244138551456,20.04782258640778,2.034,20.676493,Flat_BALs
231009.64+025022.1,347.5402001255917,2.83949043274118,2.104325294494629,20.217234,Flat_BALs
231014.37+345509.6,347.5599158804173,34.91934795174423,1.8916921615600584,19.525896,Flat_BALs
231044.98+214302.0,347.6874302257159,21.7172473415357,1.8990657329559328,19.902979,Flat_BALs
231620.54+265744.1,349.08559089495117,26.96225696617558,2.06,19.960728,Flat_BALs
231627.17+120212.2,349.1132166577796,12.036726618280612,2.276,20.514315,Flat_BALs
231817.84+182518.6,349.57437120719135,18.421842342840925,2.026426076889038,19.116434,Flat_BALs
231818.71-102824.9,349.577977,-10.473611,2.018143,19.539368,Flat_BALs
232727.87+292034.5,351.8661371018855,29.342919758797365,1.993000030517578,20.31975,Flat_BALs
232952.95+063314.1,352.47065113440306,6.55391702654745,2.142,20.169613,Flat_BALs
233050.34+110843.0,352.7097732530234,11.145285610638537,2.0372273921966553,20.2535,Flat_BALs
233406.65+071337.2,353.5277482751035,7.2270227443283614,2.133,20.359085,Flat_BALs
233645.05-103606.0,354.18774,-10.601692,2.276114,19.529634,Flat_BALs
233708.38+281119.2,354.28493745564265,28.1886912012011,2.0733602046966553,19.82343,Flat_BALs
233828.18+254902.5,354.6174547323028,25.817370403689377,2.345,19.969465,Flat_BALs
233934.42-002932.5,354.893423,-0.492384,2.025649,20.194952,Flat_BALs
234417.56+182813.8,356.07317379641904,18.47051934970501,2.1152806282043457,20.351074,Flat_BALs
235214.87+061246.4,358.06198329402673,6.212914437255613,2.191,19.201569,Flat_BALs
235451.94-045153.2,358.71644982378854,-4.864788734147303,2.303,19.802164,Flat_BALs
235503.68+081847.9,358.7653520273433,8.31331981483978,2.1,19.981337,Flat_BALs
235550.56+253114.2,358.9606768113478,25.52063066464239,2.145595073699951,20.776403,Flat_BALs
235556.69+014747.7,358.9862361659807,1.7965902300008123,2.254,20.565607,Flat_BALs
235649.10+092820.7,359.2045850834854,9.472438939997788,2.293,20.534855,Flat_BALs
235745.34+304225.7,359.4389284631036,30.707157721452365,2.0920000076293945,20.4202,Flat_BALs
235902.14+110052.7,359.75892254729257,11.014651279990645,2.257,19.4862,Flat_BALs
000136.97+224714.8,0.4040720536619346,22.787463304980964,2.197,19.682255,Red_BALs
000244.89+111616.5,0.6870500227694833,11.27127652405641,2.399,20.761011,Red_BALs
000424.39+150452.8,1.1016598036385403,15.081337356145353,2.245,20.460426,Red_BALs
000429.15+251331.5,1.1214983847781923,25.225433270611223,1.963,20.575478,Red_BALs
001259.56+184326.8,3.2481862043102865,18.724119734788175,2.045562267303467,19.248922,Red_BALs
001738.19+124301.5,4.409127973809859,12.71710932742584,2.11,20.437382,Red_BALs
001825.37+220828.6,4.6057179905525345,22.141297802416418,2.146913528442383,20.704119,Red_BALs
002422.51-045330.9,6.093817855602438,-4.8919346776733885,2.287,20.651848,Red_BALs
002713.95+123446.9,6.8081342372009885,12.579695879014624,2.095,20.448973,Red_BALs
002931.44+181836.5,7.381032765671364,18.310162930944458,2.092,20.43566,Red_BALs
003809.41+115841.3,9.539223480681812,11.978157577369243,2.239,20.508486,Red_BALs
003821.11+051646.2,9.587974956509813,5.279521654779188,1.8943625688552856,19.27047,Red_BALs
003832.27+152515.6,9.63446954007128,15.421011506455642,2.438,19.39906,Red_BALs
003931.45-035058.3,9.881072093330545,-3.8495388575873855,2.192,19.097378,Red_BALs
003940.63+162247.8,9.919308388635898,16.37996391140015,1.9,20.276834,Red_BALs
004128.78+140132.5,10.369932315306926,14.025702709673352,2.444,20.104076,Red_BALs
004135.91+130707.0,10.399660444867608,13.11863082936316,1.9707831144332888,21.221714,Red_BALs
004245.78+253613.4,10.690774413386292,25.603739276317057,2.172,19.77589,Red_BALs
004522.05+265755.9,11.34189740015762,26.965539905616364,2.12,20.235468,Red_BALs
004525.67+344818.3,11.35698086317126,34.805091542671015,1.991333246231079,19.165232,Red_BALs
004645.62+274120.5,11.69009013959743,27.68904388526369,2.005763292312622,19.108982,Red_BALs
004702.90+014734.6,11.762118059955242,1.792944626556285,2.0286641120910645,20.751455,Red_BALs
004709.27-041603.4,11.788651656404936,-4.2676373228507485,1.883,19.145353,Red_BALs
005105.41+313218.9,12.7725664578075,31.5386045296233,2.2160000801086426,20.137619,Red_BALs
005430.26+242224.7,13.62610399884352,24.37354486918801,2.425,18.911392,Red_BALs
005858.43+013741.2,14.743464572750838,1.6281259068550606,2.14,20.76258,Red_BALs
011150.63+011730.9,17.9609827675676,1.2919379508251412,2.292,20.001822,Red_BALs
011330.22+084823.9,18.37594290329406,8.806658237426658,2.246145725250244,19.336157,Red_BALs
011330.83+025519.4,18.378468766894343,2.922074148061779,2.386,20.14965,Red_BALs
011734.63+323324.0,19.394311515125302,32.5566834724997,1.887497901916504,19.396637,Red_BALs
012151.84+053940.2,20.466011775509628,5.661182788294141,1.97361958026886,20.496069,Red_BALs
012531.58+010228.7,21.381605726926253,1.041321777027384,1.895,21.11891,Red_BALs
012618.32+030435.2,21.576354665924043,3.076463597437179,1.9644063711166384,20.481169,Red_BALs
012928.99+111744.8,22.370806025986496,11.295787122240728,2.197,20.60802,Red_BALs
013059.96+260501.7,22.749861629604936,26.083807334316315,2.0020992755889893,20.490337,Red_BALs
013801.41+112607.3,24.5058793780791,11.435362493917742,2.1005733013153076,20.118322,Red_BALs
014323.99-024325.3,25.84998085811245,-2.7237110543360936,2.35,20.624632,Red_BALs
014345.09-040046.4,25.93788507780252,-4.012895962544145,2.27,18.557085,Red_BALs
014512.93+341145.9,26.303910009214977,34.19610470204716,2.052,19.801163,Red_BALs
014514.99+080702.6,26.312462534652525,8.11740395332059,2.014,19.678322,Red_BALs
014905.28-011404.9,27.272026599607273,-1.2347013484759015,2.12,19.515001,Red_BALs
015251.72+271114.6,28.215527464795343,27.18741653304543,2.01,19.93879,Red_BALs
015528.79+002551.9,28.86996569358658,0.4311072887649272,2.269,20.406351,Red_BALs
015556.81+254334.6,28.98674449240508,25.726298196140267,2.03,19.481575,Red_BALs
015758.31+213414.0,29.492996068747175,21.57057793302837,1.897161841392517,19.357176,Red_BALs
015934.30+250357.0,29.892919924527632,25.06585242448994,1.9766507148742676,19.439306,Red_BALs
020101.83-021140.5,30.25765145459991,-2.194585130762905,2.145,19.950771,Red_BALs
021445.09-075012.2,33.687891,-7.836729,2.194989,19.717918,Red_BALs
021529.28-034713.1,33.872033850738674,-3.786991324862557,1.882,19.619051,Red_BALs
022613.77+035835.8,36.55739019630882,3.9766360702321912,1.998,19.966629,Red_BALs
023142.20+024623.4,37.9258443307549,2.773173878071517,2.4004781246185303,20.702555,Red_BALs
023643.39-020832.5,39.18080511681185,-2.1423670087881654,1.8933435678482056,19.655636,Red_BALs
024638.99-022014.1,41.662460791433,-2.3372634041628517,2.374732494354248,20.530811,Red_BALs
024709.94-000623.6,41.79142567294744,-0.1065568805891017,1.924,20.929647,Red_BALs
025557.18-061325.4,43.98826625171951,-6.223724061226569,2.355,20.657953,Red_BALs
031732.20+000209.6,49.384178,0.036024,2.339654,19.485008,Red_BALs
031808.71+395651.3,49.536323,39.947606,2.063501,19.59209,Red_BALs
032118.22-010539.9,50.32592,-1.094443,2.41722,18.386938,Red_BALs
035310.23+094418.7,58.292664,9.738539,2.0134,19.98472,Red_BALs
073343.91+471154.9,113.43298783100389,47.19859207121444,1.979,20.71495,Red_BALs
073734.88+464158.2,114.39535676731212,46.69951559193597,1.962,20.370583,Red_BALs
073816.91+314437.0,114.57047047235416,31.743634260149385,1.98,19.076902,Red_BALs
074752.06+200452.7,116.966935053687,20.081325504777595,2.274,19.617186,Red_BALs
075101.25+523905.2,117.75523817809676,52.651458551946,2.01,20.8718,Red_BALs
075437.85+422115.2,118.6577209524386,42.35424448676306,1.965,20.18772,Red_BALs
075755.24+390536.2,119.480193526778,39.09340422395481,1.9,20.091934,Red_BALs
075915.85+514148.2,119.81607972823204,51.69674957369932,2.0013341903686523,20.269514,Red_BALs
080230.89+392413.0,120.6287307873022,39.40363255629499,2.209148645401001,20.624956,Red_BALs
080305.28+452256.5,120.77200743269664,45.38237486018607,2.441,20.305395,Red_BALs
081024.75+480615.4,122.60313740006303,48.10428747015531,2.243,19.513826,Red_BALs
081450.73+564203.9,123.7114106394944,56.70109044757413,1.8902411460876465,20.156733,Red_BALs
081738.34+433303.6,124.40975560455982,43.55102536297334,2.16,19.742798,Red_BALs
081918.89+564939.6,124.82874323852865,56.82768934219892,1.96,19.622206,Red_BALs
082040.36+183036.0,125.16820604745304,18.51000244124683,1.952,19.716843,Red_BALs
082624.67+384004.9,126.60283256740722,38.668032501048216,1.958,20.999592,Red_BALs
082724.51+551943.6,126.8521511103591,55.32879720280762,1.967,20.04409,Red_BALs
083238.61+223245.5,128.16090844464034,22.545992420920054,2.379,20.859947,Red_BALs
083255.99+344934.4,128.2333274984553,34.8262226163033,1.974,20.177956,Red_BALs
083413.91+511214.6,128.55796923395857,51.204061178771255,2.39,19.836552,Red_BALs
083734.48+470302.8,129.39368144061785,47.05079710098431,2.099,20.657347,Red_BALs
084247.62+222316.2,130.6984552759602,22.38784146478045,1.9633266925811768,19.639614,Red_BALs
084352.86+532409.9,130.97026580496285,53.40275175571083,1.885,20.470089,Red_BALs
084758.16+313709.4,131.99235216854825,31.619284184726556,2.063,19.17756,Red_BALs
084950.79+513746.6,132.46164014963043,51.62962481567571,2.26,19.821243,Red_BALs
085104.86+024420.3,132.77026015590516,2.738972473945532,2.069,20.095026,Red_BALs
085439.82+500630.6,133.66592503151367,50.10850604257833,2.002,20.279564,Red_BALs
085913.92+241807.2,134.80800386359132,24.30202213757062,1.952,20.031551,Red_BALs
090445.10+421021.2,136.18795699044918,42.17257355652438,1.9330343008041384,21.069654,Red_BALs
090911.59+621336.7,137.298309091731,62.22687190332061,2.463,19.331776,Red_BALs
090937.66+553125.2,137.4069215277362,55.52368400754749,2.037061929702759,20.182178,Red_BALs
091239.42+422229.5,138.1642508287395,42.37486853846202,1.921954035758972,20.029316,Red_BALs
091444.89+215700.8,138.68707010328407,21.950225659592483,2.0,19.288723,Red_BALs
091836.30+523711.0,139.65128295978866,52.61974045692177,1.923,19.90354,Red_BALs
091931.90+513157.8,139.88293847131283,51.532747660873774,1.9,19.508984,Red_BALs
092206.95+041832.8,140.5289717821215,4.309116235819512,2.426,19.919601,Red_BALs
092455.94+103041.3,141.2331216138331,10.51147731920369,1.989,20.35906,Red_BALs
092908.63+284203.4,142.2859969351407,28.70097103640344,2.36,20.32835,Red_BALs
093043.61+460146.3,142.68171369856043,46.02955114073845,2.422,20.250101,Red_BALs
093335.81+481355.6,143.39922534096218,48.232136113045115,1.89,19.94171,Red_BALs
094157.59+530033.0,145.4899686790816,53.00917674549441,2.032,20.113594,Red_BALs
094311.72+522534.7,145.79887219692034,52.4263091430076,2.24,20.264816,Red_BALs
094427.27+614424.6,146.11363197438178,61.74016954927239,2.333,18.409477,Red_BALs
094501.85+120400.0,146.2577133758577,12.066669253659912,2.269,20.345314,Red_BALs
095344.31+484655.2,148.43465685309027,48.782026284646705,2.19,20.813715,Red_BALs
095742.85+170355.8,149.42855521978103,17.065508863209352,1.885,20.24516,Red_BALs
095924.32+263335.6,149.85135206041514,26.559914136750187,2.191,19.91336,Red_BALs
100308.79+012316.5,150.78664947614493,1.3879358131609472,2.328,20.53843,Red_BALs
100933.22+255901.1,152.38843103282653,25.98366212908227,2.239,20.197495,Red_BALs
101023.09+572330.5,152.596225,57.391823,1.889114,19.404703,Red_BALs
101106.01+254341.9,152.77505590354625,25.72832046366915,2.0730538368225098,19.444002,Red_BALs
101550.02+113644.4,153.95842486966183,11.612345032324257,2.317,19.831839,Red_BALs
101854.28+574823.5,154.72618680718338,57.80653943724407,2.001,20.482895,Red_BALs
102216.71+345929.6,155.569664,34.991573,1.937833,19.380749,Red_BALs
102626.26+320926.3,156.6094267887171,32.157311594393214,2.19,20.578123,Red_BALs
102829.13+093817.2,157.1214017770419,9.638114824674998,2.137,20.129898,Red_BALs
103303.83+533817.6,158.26597495224783,53.638237398931274,2.28,20.447363,Red_BALs
103329.93+234124.9,158.37472257609187,23.69027723932134,2.131,20.166807,Red_BALs
103833.18+341512.7,159.63828863658972,34.25355323317051,1.9198726415634155,20.559172,Red_BALs
104044.63+194735.1,160.18596789891103,19.793087553506165,2.242,19.9478,Red_BALs
104353.95+165009.5,160.97480516403763,16.835998933878404,2.066,18.032187,Red_BALs
104753.23+193652.3,161.9718169009381,19.61455321885747,2.379,19.799417,Red_BALs
105140.52+224857.8,162.91886589049932,22.816082198302336,2.345,20.359571,Red_BALs
105620.94+334553.0,164.08728750510335,33.76473987092174,1.9049817323684692,20.18682,Red_BALs
105830.25+540449.2,164.6260801855257,54.08033566431124,2.274,20.189545,Red_BALs
105840.42+233304.9,164.66845786738384,23.551376833539784,2.045,20.224089,Red_BALs
110149.68+371035.2,165.45703441869233,37.17645264456194,2.425,20.633764,Red_BALs
110601.00+263921.9,166.504174,26.656105,1.941127,19.285627,Red_BALs
110756.23+122151.3,166.98430525362755,12.36426193644034,2.037,19.863434,Red_BALs
110855.60+254634.8,167.2316845914871,25.776346389641436,2.357,19.375343,Red_BALs
111324.26+515026.8,168.35112239402616,51.84079618590988,2.05,20.126198,Red_BALs
111324.26+515026.8,168.35112239402616,51.84079618590988,2.05,20.126198,Red_BALs
111754.38+375742.9,169.47661925267778,37.96192994378444,2.25,19.63587,Red_BALs
111932.92+383615.9,169.88717818176883,38.60443325003871,2.415,19.84203,Red_BALs
112202.73+211227.8,170.51138138966996,21.207745359085184,2.441,20.376444,Red_BALs
112628.10+384558.7,171.61710037218896,38.76632361502541,2.093347549438477,19.813183,Red_BALs
112656.36+151144.3,171.73485617693302,15.195653890711936,2.22,19.868114,Red_BALs
112738.76+013538.0,171.911506,1.593889,2.014061,19.84493,Red_BALs
112757.31+051846.2,171.988818,5.312857,1.929361,19.707996,Red_BALs
112804.13+430517.3,172.0172460619646,43.08815262236613,1.9459484815597536,19.69883,Red_BALs
113253.26+552903.5,173.22193606218417,55.484329665994686,1.945,20.049276,Red_BALs
113445.83+431857.9,173.690963,43.31611,2.17724,19.320662,Red_BALs
113735.29+370954.2,174.39705932822733,37.16506311666147,2.096,20.77326,Red_BALs
114000.33+390421.7,175.0014065936115,39.072699874163725,2.43,20.120022,Red_BALs
114714.24+584311.8,176.8093515838627,58.71996479289604,1.938,19.986034,Red_BALs
115056.91+211826.6,177.7371583872286,21.307396367928103,1.96,19.58938,Red_BALs
115700.12+484935.4,179.25050008459962,48.826522852034586,2.038574695587158,21.084143,Red_BALs
115757.24+505442.4,179.488501,50.911799,1.889433,18.581556,Red_BALs
115858.17+541920.9,179.7424019665808,54.322494377578955,2.4,20.313324,Red_BALs
120436.32+020503.6,181.1513607944537,2.0843377266053085,1.917,19.40354,Red_BALs
120521.32+620448.2,181.3388528584747,62.08006034478631,2.108,19.46979,Red_BALs
120807.47+062117.9,182.03113311866937,6.35499143456115,2.438,20.160858,Red_BALs
121427.52+334446.7,183.6147047976877,33.74630737967393,1.9099268913269043,19.22186,Red_BALs
121651.73+144007.9,184.2155730124548,14.668872780775542,2.362,20.354357,Red_BALs
122233.59+422319.0,185.639986,42.388623,2.104,19.68483,Red_BALs
122319.34+523504.5,185.830619250108,52.58458446720165,1.89,19.00836,Red_BALs
122453.02+135949.7,186.22094433377632,13.997141008076158,2.42,19.78226,Red_BALs
123252.67+480532.0,188.21949733689829,48.09224538059561,1.93,20.293646,Red_BALs
123843.19+465120.4,189.679964704976,46.85568329663864,1.99,20.120317,Red_BALs
123900.99+014813.4,189.75416238307577,1.8037498009078283,2.405,20.535616,Red_BALs
124010.40+512545.1,190.04335507676035,51.42921151901826,1.985,20.544811,Red_BALs
124129.28+465724.9,190.3720216137845,46.95693152539593,2.216,19.582666,Red_BALs
124230.93+551800.5,190.62888744470817,55.300158180872614,2.002,18.931934,Red_BALs
124441.87+030739.7,191.1744655691192,3.127704521151718,2.426,20.24126,Red_BALs
125105.89+123447.1,192.7745455468327,12.579774128887122,2.32,19.891653,Red_BALs
125935.24+264515.9,194.89684258631877,26.75443243022901,2.247,21.487803,Red_BALs
130338.34+374953.1,195.909758,37.831434,2.028902,19.523636,Red_BALs
130902.37+403901.5,197.2598955027586,40.650418025328854,2.44,18.591646,Red_BALs
131229.69+080833.4,198.12374427076944,8.142613673109775,2.448,19.288212,Red_BALs
131234.56+011409.7,198.144035,1.236054,2.0664,19.41002,Red_BALs
131405.29+572438.7,198.52205285995063,57.41077565208909,2.191,20.806025,Red_BALs
131518.29+284247.2,198.82622234962636,28.71313805772604,1.975,20.027464,Red_BALs
131903.17+491103.9,199.7632309637998,49.184417486863886,2.098079204559326,18.979513,Red_BALs
131903.38+431034.1,199.7641070345004,43.17615038301631,1.982,18.538723,Red_BALs
132158.05+284210.0,200.49189905448287,28.70280050484133,2.336,20.432505,Red_BALs
132341.97+110409.2,200.9249052498501,11.069247661568715,2.343,19.857277,Red_BALs
132725.78+193258.1,201.85744593169733,19.54947227187769,2.227,21.047237,Red_BALs
133254.09+255621.4,203.225382,25.939294,2.0491,19.34252,Red_BALs
133303.38+332854.8,203.2640881194025,33.48189160081158,2.17,20.484571,Red_BALs
133314.63+450541.5,203.31096079707888,45.09488368227891,2.273,20.156755,Red_BALs
134109.07+321902.5,205.2878162059709,32.31738839559711,1.887765407562256,20.29717,Red_BALs
134146.51+011558.7,205.44381740270657,1.2663202377864116,2.425,19.572304,Red_BALs
134226.82+383426.7,205.61177928371697,38.57410107152617,1.908583164215088,20.655016,Red_BALs
134543.88+165347.8,206.43283854741037,16.896637880037368,1.99,18.904074,Red_BALs
134927.72+305251.0,207.36551875587747,30.88084946434357,1.92,18.458517,Red_BALs
135407.64+432350.7,208.5318391467656,43.39743570618736,2.15,20.34679,Red_BALs
135528.45+142554.3,208.86854436493064,14.431763358754344,2.155,20.209503,Red_BALs
135642.33+615808.9,209.1763839868888,61.9691430824207,2.234,19.440636,Red_BALs
135653.37+585917.5,209.22240485461597,58.988214895023944,1.976,19.62473,Red_BALs
140001.75+253506.8,210.0073327719518,25.585238782008187,1.982,19.90446,Red_BALs
140014.06+115145.0,210.05862359157237,11.862504786646529,2.025,19.78939,Red_BALs
140410.71+600509.8,211.0446444431024,60.086079073802246,2.089,20.268435,Red_BALs
140815.24+555346.3,212.06353005135705,55.896214930025565,2.45,19.332174,Red_BALs
140854.06+230221.6,212.22527937734455,23.039341873386565,2.01,20.957996,Red_BALs
141609.58+054122.7,214.0399448588591,5.68965528523948,2.17,19.838633,Red_BALs
141722.72+543743.9,214.34468972808276,54.62886470947343,2.162,19.968412,Red_BALs
141837.73+570300.0,214.6572355944729,57.05000292569417,2.321,20.465519,Red_BALs
141957.92+214432.5,214.99134519833757,21.74238052070477,2.284,20.362514,Red_BALs
142050.33-002553.0,215.209741,-0.431413,2.087164,19.291702,Red_BALs
142210.80+331124.3,215.54502465634172,33.1900866866059,2.021,20.49372,Red_BALs
142722.97+100157.4,216.8457124437342,10.032617269727956,2.454,20.530136,Red_BALs
143115.90+491318.1,217.816249917905,49.22172159896338,2.007035732269287,20.704088,Red_BALs
143217.47+020910.5,218.0728231689422,2.1529195934187015,2.29,20.044693,Red_BALs
143916.28+162858.5,219.81787328230067,16.482925877246085,2.218,19.55445,Red_BALs
144323.22+332947.9,220.84675095168296,33.49663928681575,1.93,20.546345,Red_BALs
144334.26+344519.3,220.8927647295241,34.75538773017695,1.934,19.632647,Red_BALs
144342.60+064309.0,220.92752814650495,6.71918543238631,2.382,20.421783,Red_BALs
144722.43+092358.0,221.8434674239345,9.399447552562906,1.983,19.7463,Red_BALs
144924.85+030601.5,222.35354672223215,3.1004169128595462,2.117,20.063278,Red_BALs
145045.56+461504.2,222.68983658924168,46.25118453594023,1.89,19.53839,Red_BALs
145603.08+011445.5,224.0128470665084,1.245976372411855,2.376,20.562895,Red_BALs
145716.95+014215.4,224.3206465888983,1.7042986668021298,1.884,18.709352,Red_BALs
150637.57-011400.4,226.6565673522732,-1.2334582992363954,2.363,20.72883,Red_BALs
151115.49+563715.3,227.81454548504985,56.6209442182378,2.22,20.063536,Red_BALs
151251.99+511059.6,228.216627,51.183245,1.964671,19.435324,Red_BALs
152829.03+194018.2,232.1209651241424,19.67173042967193,2.193,20.50933,Red_BALs
152919.00+072823.4,232.3292068910834,7.473169134821873,1.936,18.304773,Red_BALs
153150.46+242317.7,232.960257782506,24.388266327385228,2.28,19.739023,Red_BALs
153154.38+505836.1,232.97660892652476,50.97669787575409,2.153,20.129969,Red_BALs
154219.05+533912.7,235.57939132649787,53.653554836471415,2.0776116847991943,19.163286,Red_BALs
155028.63+531425.4,237.61930101531664,53.24041412113776,1.902,19.888111,Red_BALs
155745.75+094556.4,239.44063430423947,9.76566945504993,2.425,19.598515,Red_BALs
155815.94+253029.0,239.56642795996493,25.508080204842233,2.444,19.95032,Red_BALs
160056.26+423556.3,240.2344474136116,42.59898290845424,1.995300054550171,19.135391,Red_BALs
160432.54+152703.4,241.13560593526617,15.450953457757691,2.45,19.455345,Red_BALs
160754.34+101433.7,241.97641872582463,10.242706157831282,2.391,19.467297,Red_BALs
161116.80+401846.1,242.82003633128895,40.31282053871482,1.8943531513214111,20.397345,Red_BALs
161728.40+122655.9,244.36835947387192,12.448871787877971,2.048,20.59862,Red_BALs
162842.14+263816.4,247.17559640695953,26.63790111291171,2.29,20.323746,Red_BALs
163122.66+123604.0,247.84444059422893,12.601121462488882,2.3,20.649128,Red_BALs
163128.07+180231.8,247.86697493226544,18.042184296769708,2.18,21.467667,Red_BALs
163844.20+242601.9,249.6841861044706,24.433877600103035,1.965,19.008062,Red_BALs
163923.64+111333.9,249.84852,11.226097,2.0585,19.22121,Red_BALs
164333.60+303453.9,250.89001788229575,30.581646640886508,1.9498308897018433,21.070515,Red_BALs
170247.43+474741.5,255.6976526765763,47.79488834149886,1.887,20.50753,Red_BALs
214318.52-022401.4,325.82717198426826,-2.4004115769390553,2.195,20.273539,Red_BALs
214816.83-014932.6,327.0701458638323,-1.8257497866781152,2.039985418319702,20.843702,Red_BALs
215219.97+274421.8,328.08324410652034,27.73941104383047,1.9582635164260864,20.125797,Red_BALs
215411.57+024649.2,328.54822289079704,2.780355701965021,1.9650697708129885,20.434248,Red_BALs
220101.83-011709.3,330.25763908655136,-1.2859438884788927,2.037972927093506,20.38305,Red_BALs
220139.99+114140.8,330.41664714476553,11.694671723874412,2.377,19.474266,Red_BALs
220424.11+230109.7,331.10047513746673,23.01938035372064,2.091,19.878298,Red_BALs
220954.57-015417.9,332.47740641285714,-1.9049728412495064,1.98,19.87907,Red_BALs
221211.48+062451.2,333.047858,6.414234,2.0185,19.17115,Red_BALs
221716.85-003621.0,334.3202172814641,-0.6058422866154712,2.0023040771484375,19.959427,Red_BALs
221834.90-011453.5,334.64541915860855,-1.248212136137175,1.903,19.383348,Red_BALs
222745.18+002216.6,336.9382868697487,0.3712946447583509,2.232,20.182463,Red_BALs
222933.55+321541.3,337.3898056333727,32.26148986112768,2.101609706878662,20.083782,Red_BALs
223227.17-013948.3,338.11322393144394,-1.6634330476357562,2.228,20.56702,Red_BALs
223753.73+064135.2,339.4738777132241,6.693116554468491,1.975,20.542595,Red_BALs
223816.24+255313.4,339.5676875749354,25.887071432630815,1.9790817499160769,20.86167,Red_BALs
224048.80+194009.8,340.2033558150308,19.66939704818144,2.3183741569519043,20.739704,Red_BALs
224747.18+334259.6,341.94661840191014,33.716577590270184,2.387,20.805513,Red_BALs
225411.77+261531.1,343.54904727468363,26.25864887638919,1.913,20.561255,Red_BALs
225505.54+113259.1,343.77309217733415,11.549776138873732,2.15,19.87265,Red_BALs
